State,City,Year,Month,Day,Store type,Price per kilogram
San Luis Potosí,San Luis Potosí,2024,4,5,Big Retail Store,14.67
Sinaloa,Culiacán,2024,4,5,Big Retail Store,13.97
Sonora,Cd. Obregón,2024,4,5,Big Retail Store,14.33
Sonora,Hermosillo,2024,4,5,Big Retail Store,14.47
Sonora,Nogales,2024,4,5,Big Retail Store,14.27
Sonora,San Luis Río Colorado,2024,4,5,Big Retail Store,13.09
Tabasco,Villahermosa,2024,4,5,Big Retail Store,13.53
Tamaulipas,Cd. Victoria,2024,4,5,Big Retail Store,14.4
Tamaulipas,Matamoros,2024,4,5,Big Retail Store,15.63
Tamaulipas,Nuevo Laredo,2024,4,5,Big Retail Store,16.96
Tamaulipas,Reynosa,2024,4,5,Big Retail Store,16.06
Tamaulipas,Tampico,2024,4,5,Big Retail Store,14.23
Tlaxcala,Tlaxcala,2024,4,5,Big Retail Store,13.3
Veracruz,Coatzacoalcos,2024,4,5,Big Retail Store,12.5
Veracruz,Veracruz,2024,4,5,Big Retail Store,13.53
Veracruz,Xalapa,2024,4,5,Big Retail Store,13.97
Yucatán,Mérida,2024,4,5,Big Retail Store,13.27
Zacatecas,Zacatecas,2024,4,5,Big Retail Store,13.62
Aguascalientes,Aguascalientes,2024,4,8,Big Retail Store,13.83
Baja California,Mexicali,2024,4,8,Big Retail Store,15.27
Baja California,Tijuana,2024,4,8,Big Retail Store,14.87
Baja California Sur,La Paz,2024,4,8,Big Retail Store,13.77
Campeche,Campeche,2024,4,8,Big Retail Store,12.17
Coahuila,Piedras Negras,2024,4,8,Big Retail Store,17.9
Coahuila,Saltillo,2024,4,8,Big Retail Store,18.0
Coahuila,Torreón,2024,4,8,Big Retail Store,15.17
Colima,Colima,2024,4,8,Big Retail Store,14.37
Chiapas,Tapachula,2024,4,8,Big Retail Store,13.63
Chiapas,Tuxtla Gutiérrez,2024,4,8,Big Retail Store,13.0
Chihuahua,Chihuahua,2024,4,8,Big Retail Store,19.9
Chihuahua,Cd. Juárez,2024,4,8,Big Retail Store,16.33
D.F.,D.F.,2024,4,8,Big Retail Store,14.57
D.F.,ZM D.F.,2024,4,8,Big Retail Store,13.97
Durango,Durango,2024,4,8,Big Retail Store,13.82
Durango,Gómez Palacio,2024,4,8,Big Retail Store,13.67
Guanajuato,Celaya,2024,4,8,Big Retail Store,14.47
Guanajuato,León,2024,4,8,Big Retail Store,14.9
Guerrero,Acapulco,2024,4,8,Big Retail Store,13.83
Guerrero,Chilpancingo,2024,4,8,Big Retail Store,13.7
Hidalgo,Pachuca,2024,4,8,Big Retail Store,13.42
Jalisco,Guadalajara,2024,4,8,Big Retail Store,14.0
Jalisco,ZM Guadalajara,2024,4,8,Big Retail Store,13.8
Edo. México,Toluca,2024,4,8,Big Retail Store,14.43
Michoacán,Morelia,2024,4,8,Big Retail Store,13.13
Morelos,Cuernavaca,2024,4,8,Big Retail Store,13.63
Nayarit,Tepic,2024,4,8,Big Retail Store,14.23
Nuevo León,Monterrey,2024,4,8,Big Retail Store,14.8
Nuevo León,ZM Monterrey,2024,4,8,Big Retail Store,15.4
Oaxaca,Oaxaca,2024,4,8,Big Retail Store,15.37
Puebla,Puebla,2024,4,8,Big Retail Store,14.1
Puebla,ZM Puebla,2024,4,8,Big Retail Store,13.6
Querétaro,Querétaro,2024,4,8,Big Retail Store,13.73
Quintana Roo,Cancún,2024,4,8,Big Retail Store,13.12
Quintana Roo,Chetumal,2024,4,8,Big Retail Store,13.0
San Luis Potosí,San Luis Potosí,2024,4,8,Big Retail Store,14.67
Sinaloa,Culiacán,2024,4,8,Big Retail Store,13.97
Sonora,Cd. Obregón,2024,4,8,Big Retail Store,14.67
Sonora,Hermosillo,2024,4,8,Big Retail Store,14.47
Sonora,Nogales,2024,4,8,Big Retail Store,14.27
Sonora,San Luis Río Colorado,2024,4,8,Big Retail Store,13.09
Tabasco,Villahermosa,2024,4,8,Big Retail Store,13.53
Tamaulipas,Cd. Victoria,2024,4,8,Big Retail Store,14.4
Tamaulipas,Matamoros,2024,4,8,Big Retail Store,15.63
Tamaulipas,Nuevo Laredo,2024,4,8,Big Retail Store,16.96
Tamaulipas,Reynosa,2024,4,8,Big Retail Store,16.06
Tamaulipas,Tampico,2024,4,8,Big Retail Store,14.23
Tlaxcala,Tlaxcala,2024,4,8,Big Retail Store,13.3
Veracruz,Coatzacoalcos,2024,4,8,Big Retail Store,13.67
Veracruz,Veracruz,2024,4,8,Big Retail Store,13.53
Veracruz,Xalapa,2024,4,8,Big Retail Store,13.97
Yucatán,Mérida,2024,4,8,Big Retail Store,13.27
Zacatecas,Zacatecas,2024,4,8,Big Retail Store,13.62
Aguascalientes,Aguascalientes,2024,4,10,Big Retail Store,13.83
Baja California,Mexicali,2024,4,10,Big Retail Store,15.27
Baja California,Tijuana,2024,4,10,Big Retail Store,14.87
Baja California Sur,La Paz,2024,4,10,Big Retail Store,13.77
Campeche,Campeche,2024,4,10,Big Retail Store,12.17
Coahuila,Piedras Negras,2024,4,10,Big Retail Store,17.9
Coahuila,Saltillo,2024,4,10,Big Retail Store,18.0
Coahuila,Torreón,2024,4,10,Big Retail Store,15.17
Colima,Colima,2024,4,10,Big Retail Store,14.37
Chiapas,Tapachula,2024,4,10,Big Retail Store,13.63
Chiapas,Tuxtla Gutiérrez,2024,4,10,Big Retail Store,13.0
Chihuahua,Chihuahua,2024,4,10,Big Retail Store,19.9
Chihuahua,Cd. Juárez,2024,4,10,Big Retail Store,16.33
D.F.,D.F.,2024,4,10,Big Retail Store,14.57
D.F.,ZM D.F.,2024,4,10,Big Retail Store,13.97
Durango,Durango,2024,4,10,Big Retail Store,13.82
Durango,Gómez Palacio,2024,4,10,Big Retail Store,14.0
Guanajuato,Celaya,2024,4,10,Big Retail Store,14.47
Guanajuato,León,2024,4,10,Big Retail Store,14.9
Guerrero,Acapulco,2024,4,10,Big Retail Store,13.83
Guerrero,Chilpancingo,2024,4,10,Big Retail Store,13.7
Hidalgo,Pachuca,2024,4,10,Big Retail Store,13.42
Jalisco,Guadalajara,2024,4,10,Big Retail Store,14.0
Jalisco,ZM Guadalajara,2024,4,10,Big Retail Store,13.8
Edo. México,Toluca,2024,4,10,Big Retail Store,14.43
Michoacán,Morelia,2024,4,10,Big Retail Store,13.13
Morelos,Cuernavaca,2024,4,10,Big Retail Store,13.8
Nayarit,Tepic,2024,4,10,Big Retail Store,14.23
Nuevo León,Monterrey,2024,4,10,Big Retail Store,14.8
Nuevo León,ZM Monterrey,2024,4,10,Big Retail Store,15.4
Oaxaca,Oaxaca,2024,4,10,Big Retail Store,15.17
Puebla,Puebla,2024,4,10,Big Retail Store,14.1
Puebla,ZM Puebla,2024,4,10,Big Retail Store,13.6
Querétaro,Querétaro,2024,4,10,Big Retail Store,13.8
Quintana Roo,Cancún,2024,4,10,Big Retail Store,13.12
Quintana Roo,Chetumal,2024,4,10,Big Retail Store,13.0
San Luis Potosí,San Luis Potosí,2024,4,10,Big Retail Store,14.6
Sinaloa,Culiacán,2024,4,10,Big Retail Store,13.97
Sonora,Cd. Obregón,2024,4,10,Big Retail Store,14.67
Sonora,Hermosillo,2024,4,10,Big Retail Store,14.47
Sonora,Nogales,2024,4,10,Big Retail Store,14.27
Sonora,San Luis Río Colorado,2024,4,10,Big Retail Store,13.09
Tabasco,Villahermosa,2024,4,10,Big Retail Store,13.53
Tamaulipas,Cd. Victoria,2024,4,10,Big Retail Store,14.4
Tamaulipas,Matamoros,2024,4,10,Big Retail Store,15.63
Tamaulipas,Nuevo Laredo,2024,4,10,Big Retail Store,16.96
Tamaulipas,Reynosa,2024,4,10,Big Retail Store,16.06
Tamaulipas,Tampico,2024,4,10,Big Retail Store,14.23
Tlaxcala,Tlaxcala,2024,4,10,Big Retail Store,13.3
Veracruz,Coatzacoalcos,2024,4,10,Big Retail Store,13.67
Veracruz,Veracruz,2024,4,10,Big Retail Store,13.53
Veracruz,Xalapa,2024,4,10,Big Retail Store,13.97
Yucatán,Mérida,2024,4,10,Big Retail Store,13.27
Zacatecas,Zacatecas,2024,4,10,Big Retail Store,13.62
Aguascalientes,Aguascalientes,2024,4,12,Big Retail Store,13.83
Baja California,Mexicali,2024,4,12,Big Retail Store,15.27
Baja California,Tijuana,2024,4,12,Big Retail Store,14.87
Baja California Sur,La Paz,2024,4,12,Big Retail Store,13.77
Campeche,Campeche,2024,4,12,Big Retail Store,12.5
Coahuila,Piedras Negras,2024,4,12,Big Retail Store,17.9
Coahuila,Saltillo,2024,4,12,Big Retail Store,18.0
Coahuila,Torreón,2024,4,12,Big Retail Store,15.17
Colima,Colima,2024,4,12,Big Retail Store,14.37
Chiapas,Tapachula,2024,4,12,Big Retail Store,13.63
Chiapas,Tuxtla Gutiérrez,2024,4,12,Big Retail Store,13.0
Chihuahua,Chihuahua,2024,4,12,Big Retail Store,19.9
Chihuahua,Cd. Juárez,2024,4,12,Big Retail Store,16.33
D.F.,D.F.,2024,4,12,Big Retail Store,14.57
D.F.,ZM D.F.,2024,4,12,Big Retail Store,13.97
Durango,Durango,2024,4,12,Big Retail Store,13.82
Durango,Gómez Palacio,2024,4,12,Big Retail Store,14.0
Guanajuato,Celaya,2024,4,12,Big Retail Store,14.47
Guanajuato,León,2024,4,12,Big Retail Store,14.9
Guerrero,Acapulco,2024,4,12,Big Retail Store,13.83
Guerrero,Chilpancingo,2024,4,12,Big Retail Store,13.75
Hidalgo,Pachuca,2024,4,12,Big Retail Store,13.53
Jalisco,Guadalajara,2024,4,12,Big Retail Store,14.0
Jalisco,ZM Guadalajara,2024,4,12,Big Retail Store,13.8
Edo. México,Toluca,2024,4,12,Big Retail Store,14.43
Michoacán,Morelia,2024,4,12,Big Retail Store,13.13
Morelos,Cuernavaca,2024,4,12,Big Retail Store,13.8
Nayarit,Tepic,2024,4,12,Big Retail Store,14.23
Nuevo León,Monterrey,2024,4,12,Big Retail Store,14.8
Nuevo León,ZM Monterrey,2024,4,12,Big Retail Store,15.4
Oaxaca,Oaxaca,2024,4,12,Big Retail Store,15.0
Puebla,Puebla,2024,4,12,Big Retail Store,14.1
Puebla,ZM Puebla,2024,4,12,Big Retail Store,13.6
Querétaro,Querétaro,2024,4,12,Big Retail Store,13.8
Quintana Roo,Cancún,2024,4,12,Big Retail Store,13.68
Quintana Roo,Chetumal,2024,4,12,Big Retail Store,13.0
San Luis Potosí,San Luis Potosí,2024,4,12,Big Retail Store,14.67
Sinaloa,Culiacán,2024,4,12,Big Retail Store,13.97
Sonora,Cd. Obregón,2024,4,12,Big Retail Store,14.0
Sonora,Hermosillo,2024,4,12,Big Retail Store,14.47
Sonora,Nogales,2024,4,12,Big Retail Store,14.27
Sonora,San Luis Río Colorado,2024,4,12,Big Retail Store,13.09
Tabasco,Villahermosa,2024,4,12,Big Retail Store,13.53
Tamaulipas,Cd. Victoria,2024,4,12,Big Retail Store,14.4
Tamaulipas,Matamoros,2024,4,12,Big Retail Store,15.63
Tamaulipas,Nuevo Laredo,2024,4,12,Big Retail Store,16.96
Tamaulipas,Reynosa,2024,4,12,Big Retail Store,16.06
Tamaulipas,Tampico,2024,4,12,Big Retail Store,14.23
Tlaxcala,Tlaxcala,2024,4,12,Big Retail Store,13.3
Veracruz,Coatzacoalcos,2024,4,12,Big Retail Store,13.67
Veracruz,Veracruz,2024,4,12,Big Retail Store,13.53
Veracruz,Xalapa,2024,4,12,Big Retail Store,13.97
Yucatán,Mérida,2024,4,12,Big Retail Store,13.27
Zacatecas,Zacatecas,2024,4,12,Big Retail Store,13.62
Aguascalientes,Aguascalientes,2024,4,15,Big Retail Store,13.83
Baja California,Mexicali,2024,4,15,Big Retail Store,15.27
Baja California,Tijuana,2024,4,15,Big Retail Store,14.87
Baja California Sur,La Paz,2024,4,15,Big Retail Store,13.77
Campeche,Campeche,2024,4,15,Big Retail Store,12.5
Coahuila,Piedras Negras,2024,4,15,Big Retail Store,17.9
Coahuila,Saltillo,2024,4,15,Big Retail Store,18.0
Coahuila,Torreón,2024,4,15,Big Retail Store,15.17
Colima,Colima,2024,4,15,Big Retail Store,14.37
Chiapas,Tapachula,2024,4,15,Big Retail Store,13.3
Chiapas,Tuxtla Gutiérrez,2024,4,15,Big Retail Store,13.0
Chihuahua,Chihuahua,2024,4,15,Big Retail Store,20.06
Chihuahua,Cd. Juárez,2024,4,15,Big Retail Store,16.33
D.F.,D.F.,2024,4,15,Big Retail Store,14.57
D.F.,ZM D.F.,2024,4,15,Big Retail Store,13.97
Durango,Durango,2024,4,15,Big Retail Store,13.82
Durango,Gómez Palacio,2024,4,15,Big Retail Store,13.83
Guanajuato,Celaya,2024,4,15,Big Retail Store,14.47
Guanajuato,León,2024,4,15,Big Retail Store,14.9
Guerrero,Acapulco,2024,4,15,Big Retail Store,13.83
Guerrero,Chilpancingo,2024,4,15,Big Retail Store,13.75
Hidalgo,Pachuca,2024,4,15,Big Retail Store,13.53
Jalisco,Guadalajara,2024,4,15,Big Retail Store,14.0
Jalisco,ZM Guadalajara,2024,4,15,Big Retail Store,13.8
Edo. México,Toluca,2024,4,15,Big Retail Store,14.43
Michoacán,Morelia,2024,4,15,Big Retail Store,13.13
Morelos,Cuernavaca,2024,4,15,Big Retail Store,13.8
Nayarit,Tepic,2024,4,15,Big Retail Store,14.23
Nuevo León,Monterrey,2024,4,15,Big Retail Store,15.4
Nuevo León,ZM Monterrey,2024,4,15,Big Retail Store,15.4
Oaxaca,Oaxaca,2024,4,15,Big Retail Store,15.0
Puebla,Puebla,2024,4,15,Big Retail Store,14.1
Puebla,ZM Puebla,2024,4,15,Big Retail Store,13.6
Querétaro,Querétaro,2024,4,15,Big Retail Store,13.8
Quintana Roo,Cancún,2024,4,15,Big Retail Store,13.68
Quintana Roo,Chetumal,2024,4,15,Big Retail Store,13.0
San Luis Potosí,San Luis Potosí,2024,4,15,Big Retail Store,14.67
Sinaloa,Culiacán,2024,4,15,Big Retail Store,13.97
Sonora,Cd. Obregón,2024,4,15,Big Retail Store,14.0
Sonora,Hermosillo,2024,4,15,Big Retail Store,14.47
Sonora,Nogales,2024,4,15,Big Retail Store,14.27
Sonora,San Luis Río Colorado,2024,4,15,Big Retail Store,13.09
Tabasco,Villahermosa,2024,4,15,Big Retail Store,13.53
Tamaulipas,Cd. Victoria,2024,4,15,Big Retail Store,14.4
Tamaulipas,Matamoros,2024,4,15,Big Retail Store,15.63
Tamaulipas,Nuevo Laredo,2024,4,15,Big Retail Store,16.96
Tamaulipas,Reynosa,2024,4,15,Big Retail Store,16.06
Tamaulipas,Tampico,2024,4,15,Big Retail Store,14.23
Tlaxcala,Tlaxcala,2024,4,15,Big Retail Store,13.45
Veracruz,Coatzacoalcos,2024,4,15,Big Retail Store,12.5
Veracruz,Veracruz,2024,4,15,Big Retail Store,13.53
Veracruz,Xalapa,2024,4,15,Big Retail Store,13.97
Yucatán,Mérida,2024,4,15,Big Retail Store,13.27
Zacatecas,Zacatecas,2024,4,15,Big Retail Store,13.62
Aguascalientes,Aguascalientes,2024,4,17,Big Retail Store,13.83
Baja California,Mexicali,2024,4,17,Big Retail Store,15.27
Baja California,Tijuana,2024,4,17,Big Retail Store,14.87
Baja California Sur,La Paz,2024,4,17,Big Retail Store,13.77
Campeche,Campeche,2024,4,17,Big Retail Store,12.5
Coahuila,Piedras Negras,2024,4,17,Big Retail Store,17.9
Coahuila,Saltillo,2024,4,17,Big Retail Store,18.0
Coahuila,Torreón,2024,4,17,Big Retail Store,15.17
Colima,Colima,2024,4,17,Big Retail Store,14.37
Chiapas,Tapachula,2024,4,17,Big Retail Store,13.3
Chiapas,Tuxtla Gutiérrez,2024,4,17,Big Retail Store,13.0
Chihuahua,Chihuahua,2024,4,17,Big Retail Store,19.9
Chihuahua,Cd. Juárez,2024,4,17,Big Retail Store,16.33
D.F.,D.F.,2024,4,17,Big Retail Store,14.57
D.F.,ZM D.F.,2024,4,17,Big Retail Store,13.97
Durango,Durango,2024,4,17,Big Retail Store,13.82
Durango,Gómez Palacio,2024,4,17,Big Retail Store,13.83
Guanajuato,Celaya,2024,4,17,Big Retail Store,14.47
Guanajuato,León,2024,4,17,Big Retail Store,14.9
Guerrero,Acapulco,2024,4,17,Big Retail Store,13.83
Guerrero,Chilpancingo,2024,4,17,Big Retail Store,13.75
Hidalgo,Pachuca,2024,4,17,Big Retail Store,13.53
Jalisco,Guadalajara,2024,4,17,Big Retail Store,14.0
Jalisco,ZM Guadalajara,2024,4,17,Big Retail Store,13.8
Edo. México,Toluca,2024,4,17,Big Retail Store,14.43
Michoacán,Morelia,2024,4,17,Big Retail Store,13.13
Morelos,Cuernavaca,2024,4,17,Big Retail Store,13.8
Nayarit,Tepic,2024,4,17,Big Retail Store,13.77
Nuevo León,Monterrey,2024,4,17,Big Retail Store,15.4
Nuevo León,ZM Monterrey,2024,4,17,Big Retail Store,15.4
Oaxaca,Oaxaca,2024,4,17,Big Retail Store,15.33
Puebla,Puebla,2024,4,17,Big Retail Store,14.1
Puebla,ZM Puebla,2024,4,17,Big Retail Store,13.6
Querétaro,Querétaro,2024,4,17,Big Retail Store,13.87
Quintana Roo,Cancún,2024,4,17,Big Retail Store,12.98
Quintana Roo,Chetumal,2024,4,17,Big Retail Store,13.0
San Luis Potosí,San Luis Potosí,2024,4,17,Big Retail Store,14.67
Sinaloa,Culiacán,2024,4,17,Big Retail Store,13.97
Sonora,Cd. Obregón,2024,4,17,Big Retail Store,14.0
Sonora,Hermosillo,2024,4,17,Big Retail Store,14.47
Sonora,Nogales,2024,4,17,Big Retail Store,14.27
Sonora,San Luis Río Colorado,2024,4,17,Big Retail Store,13.09
Tabasco,Villahermosa,2024,4,17,Big Retail Store,13.53
Tamaulipas,Cd. Victoria,2024,4,17,Big Retail Store,14.4
Tamaulipas,Matamoros,2024,4,17,Big Retail Store,15.63
Tamaulipas,Nuevo Laredo,2024,4,17,Big Retail Store,16.96
Tamaulipas,Reynosa,2024,4,17,Big Retail Store,16.06
Tamaulipas,Tampico,2024,4,17,Big Retail Store,14.23
Tlaxcala,Tlaxcala,2024,4,17,Big Retail Store,13.3
Veracruz,Coatzacoalcos,2024,4,17,Big Retail Store,12.5
Veracruz,Veracruz,2024,4,17,Big Retail Store,13.53
Veracruz,Xalapa,2024,4,17,Big Retail Store,13.97
Yucatán,Mérida,2024,4,17,Big Retail Store,13.27
Zacatecas,Zacatecas,2024,4,17,Big Retail Store,13.62
Aguascalientes,Aguascalientes,2024,4,19,Big Retail Store,13.83
Baja California,Mexicali,2024,4,19,Big Retail Store,15.27
Baja California,Tijuana,2024,4,19,Big Retail Store,14.87
Baja California Sur,La Paz,2024,4,19,Big Retail Store,13.77
Campeche,Campeche,2024,4,19,Big Retail Store,12.17
Coahuila,Piedras Negras,2024,4,19,Big Retail Store,17.9
Coahuila,Saltillo,2024,4,19,Big Retail Store,18.0
Coahuila,Torreón,2024,4,19,Big Retail Store,15.17
Colima,Colima,2024,4,19,Big Retail Store,14.37
Chiapas,Tapachula,2024,4,19,Big Retail Store,13.3
Chiapas,Tuxtla Gutiérrez,2024,4,19,Big Retail Store,13.0
Chihuahua,Chihuahua,2024,4,19,Big Retail Store,19.9
Chihuahua,Cd. Juárez,2024,4,19,Big Retail Store,16.33
D.F.,D.F.,2024,4,19,Big Retail Store,14.57
D.F.,ZM D.F.,2024,4,19,Big Retail Store,13.97
Durango,Durango,2024,4,19,Big Retail Store,13.82
Durango,Gómez Palacio,2024,4,19,Big Retail Store,13.83
Guanajuato,Celaya,2024,4,19,Big Retail Store,14.47
Guanajuato,León,2024,4,19,Big Retail Store,14.9
Guerrero,Acapulco,2024,4,19,Big Retail Store,13.83
Guerrero,Chilpancingo,2024,4,19,Big Retail Store,13.75
Hidalgo,Pachuca,2024,4,19,Big Retail Store,13.7
Jalisco,Guadalajara,2024,4,19,Big Retail Store,14.0
Jalisco,ZM Guadalajara,2024,4,19,Big Retail Store,13.8
Edo. México,Toluca,2024,4,19,Big Retail Store,14.43
Michoacán,Morelia,2024,4,19,Big Retail Store,13.13
Morelos,Cuernavaca,2024,4,19,Big Retail Store,13.8
Nayarit,Tepic,2024,4,19,Big Retail Store,13.97
Nuevo León,Monterrey,2024,4,19,Big Retail Store,15.4
Nuevo León,ZM Monterrey,2024,4,19,Big Retail Store,15.4
Oaxaca,Oaxaca,2024,4,19,Big Retail Store,15.67
Puebla,Puebla,2024,4,19,Big Retail Store,14.1
Puebla,ZM Puebla,2024,4,19,Big Retail Store,13.6
Querétaro,Querétaro,2024,4,19,Big Retail Store,13.9
Quintana Roo,Cancún,2024,4,19,Big Retail Store,12.98
Quintana Roo,Chetumal,2024,4,19,Big Retail Store,13.0
San Luis Potosí,San Luis Potosí,2024,4,19,Big Retail Store,14.67
Sinaloa,Culiacán,2024,4,19,Big Retail Store,13.97
Sonora,Cd. Obregón,2024,4,19,Big Retail Store,14.0
Sonora,Hermosillo,2024,4,19,Big Retail Store,14.47
Sonora,Nogales,2024,4,19,Big Retail Store,14.27
Sonora,San Luis Río Colorado,2024,4,19,Big Retail Store,13.09
Tabasco,Villahermosa,2024,4,19,Big Retail Store,13.53
Tamaulipas,Cd. Victoria,2024,4,19,Big Retail Store,14.4
Tamaulipas,Matamoros,2024,4,19,Big Retail Store,14.93
Tamaulipas,Nuevo Laredo,2024,4,19,Big Retail Store,16.96
Tamaulipas,Reynosa,2024,4,19,Big Retail Store,16.06
Tamaulipas,Tampico,2024,4,19,Big Retail Store,14.23
Tlaxcala,Tlaxcala,2024,4,19,Big Retail Store,13.3
Veracruz,Coatzacoalcos,2024,4,19,Big Retail Store,12.3
Veracruz,Veracruz,2024,4,19,Big Retail Store,13.53
Veracruz,Xalapa,2024,4,19,Big Retail Store,13.87
Yucatán,Mérida,2024,4,19,Big Retail Store,13.27
Zacatecas,Zacatecas,2024,4,19,Big Retail Store,13.62
Aguascalientes,Aguascalientes,2024,4,22,Big Retail Store,13.83
Baja California,Mexicali,2024,4,22,Big Retail Store,15.27
Baja California,Tijuana,2024,4,22,Big Retail Store,14.87
Baja California Sur,La Paz,2024,4,22,Big Retail Store,13.77
Campeche,Campeche,2024,4,22,Big Retail Store,12.17
Coahuila,Piedras Negras,2024,4,22,Big Retail Store,17.9
Coahuila,Saltillo,2024,4,22,Big Retail Store,18.0
Coahuila,Torreón,2024,4,22,Big Retail Store,15.17
Colima,Colima,2024,4,22,Big Retail Store,14.37
Chiapas,Tapachula,2024,4,22,Big Retail Store,13.63
Chiapas,Tuxtla Gutiérrez,2024,4,22,Big Retail Store,12.8
Chihuahua,Chihuahua,2024,4,22,Big Retail Store,19.9
Chihuahua,Cd. Juárez,2024,4,22,Big Retail Store,16.33
D.F.,D.F.,2024,4,22,Big Retail Store,14.57
D.F.,ZM D.F.,2024,4,22,Big Retail Store,13.97
Durango,Durango,2024,4,22,Big Retail Store,13.82
Durango,Gómez Palacio,2024,4,22,Big Retail Store,13.83
Guanajuato,Celaya,2024,4,22,Big Retail Store,14.47
Guanajuato,León,2024,4,22,Big Retail Store,14.9
Guerrero,Acapulco,2024,4,22,Big Retail Store,13.83
Guerrero,Chilpancingo,2024,4,22,Big Retail Store,13.75
Hidalgo,Pachuca,2024,4,22,Big Retail Store,13.7
Jalisco,Guadalajara,2024,4,22,Big Retail Store,14.0
Jalisco,ZM Guadalajara,2024,4,22,Big Retail Store,13.8
Edo. México,Toluca,2024,4,22,Big Retail Store,14.43
Michoacán,Morelia,2024,4,22,Big Retail Store,13.13
Morelos,Cuernavaca,2024,4,22,Big Retail Store,13.8
Nayarit,Tepic,2024,4,22,Big Retail Store,13.97
Nuevo León,Monterrey,2024,4,22,Big Retail Store,15.4
Nuevo León,ZM Monterrey,2024,4,22,Big Retail Store,15.4
Oaxaca,Oaxaca,2024,4,22,Big Retail Store,15.67
Puebla,Puebla,2024,4,22,Big Retail Store,14.1
Puebla,ZM Puebla,2024,4,22,Big Retail Store,13.6
Querétaro,Querétaro,2024,4,22,Big Retail Store,13.9
Quintana Roo,Cancún,2024,4,22,Big Retail Store,12.98
Quintana Roo,Chetumal,2024,4,22,Big Retail Store,13.0
San Luis Potosí,San Luis Potosí,2024,4,22,Big Retail Store,14.6
Sinaloa,Culiacán,2024,4,22,Big Retail Store,13.97
Sonora,Cd. Obregón,2024,4,22,Big Retail Store,14.0
Sonora,Hermosillo,2024,4,22,Big Retail Store,14.47
Sonora,Nogales,2024,4,22,Big Retail Store,14.27
Sonora,San Luis Río Colorado,2024,4,22,Big Retail Store,13.09
Tabasco,Villahermosa,2024,4,22,Big Retail Store,13.53
Tamaulipas,Cd. Victoria,2024,4,22,Big Retail Store,14.4
Tamaulipas,Matamoros,2024,4,22,Big Retail Store,14.93
Tamaulipas,Nuevo Laredo,2024,4,22,Big Retail Store,16.96
Tamaulipas,Reynosa,2024,4,22,Big Retail Store,16.06
Tamaulipas,Tampico,2024,4,22,Big Retail Store,14.23
Tlaxcala,Tlaxcala,2024,4,22,Big Retail Store,13.3
Veracruz,Coatzacoalcos,2024,4,22,Big Retail Store,12.3
Veracruz,Veracruz,2024,4,22,Big Retail Store,13.53
Veracruz,Xalapa,2024,4,22,Big Retail Store,13.87
Yucatán,Mérida,2024,4,22,Big Retail Store,13.27
Zacatecas,Zacatecas,2024,4,22,Big Retail Store,13.62
Aguascalientes,Aguascalientes,2024,4,24,Big Retail Store,13.83
Baja California,Mexicali,2024,4,24,Big Retail Store,15.27
Baja California,Tijuana,2024,4,24,Big Retail Store,14.87
Baja California Sur,La Paz,2024,4,24,Big Retail Store,13.77
Campeche,Campeche,2024,4,24,Big Retail Store,12.17
Coahuila,Piedras Negras,2024,4,24,Big Retail Store,17.9
Coahuila,Saltillo,2024,4,24,Big Retail Store,18.0
Coahuila,Torreón,2024,4,24,Big Retail Store,15.17
Colima,Colima,2024,4,24,Big Retail Store,14.37
Chiapas,Tapachula,2024,4,24,Big Retail Store,13.63
Chiapas,Tuxtla Gutiérrez,2024,4,24,Big Retail Store,12.97
Chihuahua,Chihuahua,2024,4,24,Big Retail Store,19.9
Chihuahua,Cd. Juárez,2024,4,24,Big Retail Store,16.33
D.F.,D.F.,2024,4,24,Big Retail Store,14.57
D.F.,ZM D.F.,2024,4,24,Big Retail Store,13.97
Durango,Durango,2024,4,24,Big Retail Store,13.82
Durango,Gómez Palacio,2024,4,24,Big Retail Store,13.83
Guanajuato,Celaya,2024,4,24,Big Retail Store,14.47
Guanajuato,León,2024,4,24,Big Retail Store,14.9
Guerrero,Acapulco,2024,4,24,Big Retail Store,13.83
Guerrero,Chilpancingo,2024,4,24,Big Retail Store,13.75
Hidalgo,Pachuca,2024,4,24,Big Retail Store,13.7
Jalisco,Guadalajara,2024,4,24,Big Retail Store,14.0
Jalisco,ZM Guadalajara,2024,4,24,Big Retail Store,13.8
Edo. México,Toluca,2024,4,24,Big Retail Store,14.43
Michoacán,Morelia,2024,4,24,Big Retail Store,13.13
Morelos,Cuernavaca,2024,4,24,Big Retail Store,13.8
Nayarit,Tepic,2024,4,24,Big Retail Store,13.97
Nuevo León,Monterrey,2024,4,24,Big Retail Store,15.4
Nuevo León,ZM Monterrey,2024,4,24,Big Retail Store,15.4
Oaxaca,Oaxaca,2024,4,24,Big Retail Store,15.67
Puebla,Puebla,2024,4,24,Big Retail Store,14.1
Puebla,ZM Puebla,2024,4,24,Big Retail Store,13.6
Querétaro,Querétaro,2024,4,24,Big Retail Store,13.83
Quintana Roo,Cancún,2024,4,24,Big Retail Store,13.63
Quintana Roo,Chetumal,2024,4,24,Big Retail Store,13.0
San Luis Potosí,San Luis Potosí,2024,4,24,Big Retail Store,14.67
Sinaloa,Culiacán,2024,4,24,Big Retail Store,13.97
Sonora,Cd. Obregón,2024,4,24,Big Retail Store,13.67
